Extraction sheet name,Data file (doi),LSR no.,Extraction sheet dimension,Variable to extract,Understandable label for database,Class ID,Class  label,Class definition,Parent class,Ontology spreadsheet,Organised under,COMBO or not?,COMBO
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_scale_name,Scale for functioning,GMHO:0000224,human functioning scale,A measurement scale that is used to measure human functioning.,measurement scale,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_n,Number of participants with followup measurements for functioning,GMHO:0000067,human functioning,A bodily disposition to realise processes that influence a person's life quality.,bodily disposition,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_n,Number of participants with followup measurements for functioning,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_n,Number of participants with followup measurements for functioning,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_baseline,Mean baseline functioning,GMHO:0000067,human functioning,A bodily disposition to realise processes that influence a person's life quality.,bodily disposition,Intervention population,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_baseline,Mean baseline functioning,OBI:0000679,average value,A data item that is produced as the output of an averaging data transformation and represents the average value of the input data.,data item,Intervention population,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_baseline,Mean baseline functioning,GMHO:0000209,measurement datum at baseline,Measurement datum that was recorded as baseline data in a study.,measurement datum,Intervention population,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_mean,Mean followup severity of functioning,GMHO:0000067,human functioning,A bodily disposition to realise processes that influence a person's life quality.,bodily disposition,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_mean,Mean followup severity of functioning,OBI:0000679,average value,A data item that is produced as the output of an averaging data transformation and represents the average value of the input data.,data item,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_mean,Mean followup severity of functioning,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_sd,Standard deviation of followup functioning,GMHO:0000067,human functioning,A bodily disposition to realise processes that influence a person's life quality.,bodily disposition,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_sd,Standard deviation of followup functioning,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_sd,Standard deviation of followup functioning,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_change_endpoint,Information available about changes in functioning,GMHO:0000203,information on available followup data,An information content entity about the followup data available for a study.,information content entity,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,functioning_change_endpoint,Information available about changes in functioning,GMHO:0000067,human functioning,A bodily disposition to realise processes that influence a person's life quality.,bodily disposition,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_scale_name,Scale for cognition,GMHO:0000222,belief scale,A measurement scale that is used to measure beliefs.,measurement scale,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_n,Number of participants with followup measurements for cognition,MF:0000041,belief,A mental disposition to represent a proposition to be true. ,mental disposition,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_n,Number of participants with followup measurements for cognition,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_n,Number of participants with followup measurements for cognition,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_baseline,Mean baseline cognition,MF:0000041,belief,A mental disposition to represent a proposition to be true. ,mental disposition,Intervention population,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_baseline,Mean baseline cognition,OBI:0000679,average value,A data item that is produced as the output of an averaging data transformation and represents the average value of the input data.,data item,Intervention population,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_baseline,Mean baseline cognition,GMHO:0000209,measurement datum at baseline,Measurement datum that was recorded as baseline data in a study.,measurement datum,Intervention population,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_mean,Mean followup cognition,MF:0000041,belief,A mental disposition to represent a proposition to be true. ,mental disposition,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_mean,Mean followup cognition,OBI:0000679,average value,A data item that is produced as the output of an averaging data transformation and represents the average value of the input data.,data item,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_mean,Mean followup cognition,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_sd,Standard deviation of followup cognition,MF:0000041,belief,A mental disposition to represent a proposition to be true. ,mental disposition,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_sd,Standard deviation of followup cognition,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_sd,Standard deviation of followup cognition,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_change_endpoint,Information available about changes in cognition,GMHO:0000203,information on available followup data,An information content entity about the followup data available for a study.,information content entity,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,cognition_change_endpoint,Information available about changes in cognition,MF:0000041,belief,A mental disposition to represent a proposition to be true. ,mental disposition,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,depression_scale_name,Scale for depression,GMHO:0000223,depression symptom severity scale,A measurement scale that is used to measure depression symptom severity.,measurement scale,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,depression_n,Number of participants with followup measurements for depression,GMHO:0000062,depression symptom severity,Symptom severity that is associated with a depression symptom.,symptom severity,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,depression_n,Number of participants with followup measurements for depression,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,depression_n,Number of participants with followup measurements for depression,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
